Symbol,Name,LastSale,IPOyear,MarketCap,Sector,Industry,Exchange
SHO,"Sunstone Hotel Investors, Inc.",14.07,2004.0,3211436162.34,Consumer Services,Hotels/Resorts,NYSE
STI,"SunTrust Banks, Inc.",60.72,,27280598194.08,Finance,Major Banks,NYSE
SUZ,Suzano Papel e Celulose S.A.,23.6,,15920814644.0,Basic Industries,Paper,NYSE
SWCH,"Switch, Inc.",8.12,2017.0,2002748200.04,Technology,"Computer Software: Programming, Data Processing",NYSE
SYF,Synchrony Financial,26.28,2014.0,18888269443.92,Finance,Finance: Consumer Services,NYSE
SNX,Synnex Corporation,91.6,2003.0,4643570400.0,Technology,Retail: Computer Software & Peripheral Equipment,NYSE
SNV,Synovus Financial Corp.,35.48,,5881826289.12,Finance,Major Banks,NYSE
SYY,Sysco Corporation,62.68,,32580287582.84,Consumer Non-Durables,Food Distributors,NYSE
SYX,Systemax Inc.,24.19,,901322520.51,Capital Goods,Industrial Machinery/Components,NYSE
DATA,"Tableau Software, Inc.",123.68,2013.0,10335668472.32,Technology,Computer Software: Prepackaged Software,NYSE
TAHO,"Tahoe Resources, Inc.",3.65,,1143594895.5,Basic Industries,Precious Metals,NYSE
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,36.84,1997.0,191055039840.0,Technology,Semiconductors,NYSE
TAK,Takeda Pharmaceutical Company Limited,19.78,,61382320920.48,Health Care,Major Pharmaceuticals,NYSE
TAL,TAL Education Group,30.19,,17113909998.92,Consumer Services,Other Consumer Services,NYSE
TGE,"Tallgrass Energy, LP",24.05,2015.0,6738726955.35,Public Utilities,Natural Gas Distribution,NYSE
TALO,"Talos Energy, Inc.",21.22,2018.0,1149185396.96,Energy,Oil & Gas Production,NYSE
SKT,"Tanger Factory Outlet Centers, Inc.",22.33,1993.0,2096944069.22,Consumer Services,Real Estate Investment Trusts,NYSE
TPR,"Tapestry, Inc.",37.08,,10745635383.36,Consumer Non-Durables,Apparel,NYSE
TRGP,"Targa Resources, Inc.",43.5,2010.0,9973829857.5,Public Utilities,Natural Gas Distribution,NYSE
TGT,Target Corporation,70.68,,36883199060.04,Consumer Services,Department/Specialty Retail Stores,NYSE
TARO,Taro Pharmaceutical Industries Ltd.,93.84,,3661577774.64,Health Care,Major Pharmaceuticals,NYSE
TTM,Tata Motors Ltd,12.96,,8802045960.48,Capital Goods,Auto Manufacturing,NYSE
TCO,"Taubman Centers, Inc.",50.65,1992.0,3092957039.8,Consumer Services,Real Estate Investment Trusts,NYSE
TMHC,Taylor Morrison Home Corporation,17.53,2013.0,2080436436.49,Capital Goods,Homebuilding,NYSE
TCP,"TC PipeLines, LP",32.84,,2404098044.64,Public Utilities,Natural Gas Distribution,NYSE
TCF,TCF Financial Corporation,21.85,,3644684770.75,Finance,Major Banks,NYSE
TEL,TE Connectivity Ltd.,81.25,,27871512500.0,Consumer Non-Durables,Electronic Components,NYSE
FTI,TechnipFMC plc,24.08,,10840832374.4,Energy,Metal Fabrications,NYSE
TECK,Teck Resources Ltd,23.09,,13095009672.14,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),NYSE
TGP,Teekay LNG Partners L.P.,12.79,2005.0,1019203112.21,Consumer Services,Marine Transportation,NYSE
GCI,TEGNA Inc.,11.25,2015.0,1272481211.25,Consumer Services,Newspapers/Magazines,NYSE
TGNA,TEGNA Inc.,11.78,,2536257677.8,Consumer Services,Broadcasting,NYSE
HQH,Tekla Healthcare Investors,20.71,1987.0,869094528.7,,,NYSE
TDOC,"Teladoc Health, Inc.",62.38,2015.0,4373247088.04,Health Care,Medical/Nursing Services,NYSE
TEO,Telecom Argentina Stet - France Telecom S.A.,16.41,,7068404048.82,Public Utilities,Telecommunications Equipment,NYSE
TI,Telecom Italia S.P.A.,5.54,,11671206579.06,Consumer Services,Telecommunications Equipment,NYSE
TDY,Teledyne Technologies Incorporated,225.14,,8122850149.98,Capital Goods,Industrial Machinery/Components,NYSE
TFX,Teleflex Incorporated,257.92,,11859708390.4,Health Care,Medical/Dental Instruments,NYSE
VIV,Telefonica Brasil S.A.,12.45,,21024237511.2,Public Utilities,Telecommunications Equipment,NYSE
TEF,Telefonica SA,8.79,1988.0,45638837519.94,Public Utilities,Telecommunications Equipment,NYSE
TDS,"Telephone and Data Systems, Inc.",36.3,,4098760304.1,Public Utilities,Telecommunications Equipment,NYSE
TU,TELUS Corporation,34.81,,20852779877.13,Public Utilities,Telecommunications Equipment,NYSE
TPX,"Tempur Sealy International, Inc.",52.47,2003.0,2859565310.91,Consumer Durables,Home Furnishings,NYSE
TS,Tenaris S.A.,24.3,,14343522484.5,Basic Industries,Steel/Iron Ore,NYSE
TME,Tencent Music Entertainment Group,14.35,2018.0,23468715622.1,Consumer Services,Broadcasting,NYSE
THC,Tenet Healthcare Corporation,21.99,,2253937617.0,Health Care,Hospital/Nursing Management,NYSE
TNC,Tennant Company,57.97,,1050706250.0,Technology,Industrial Machinery/Components,NYSE
TEN,Tenneco Inc.,34.59,,2797661130.06,Capital Goods,Auto Parts:O.E.M.,NYSE
TDC,Teradata Corporation,43.98,,5198436000.0,Technology,Computer Software: Prepackaged Software,NYSE
TEX,Terex Corporation,30.81,,2270697000.0,Capital Goods,Construction/Ag Equipment/Trucks,NYSE
TX,Ternium S.A.,28.89,,5671328788.53,Basic Industries,Steel/Iron Ore,NYSE
TRNO,Terreno Realty Corporation,38.12,2010.0,2254267064.64,Finance,Real Estate,NYSE
TEVA,Teva Pharmaceutical Industries Limited,18.82,,20501839250.12,Health Care,Major Pharmaceuticals,NYSE
TPL,Texas Pacific Land Trust,650.0,,5053356100.0,Energy,Oil & Gas Production,NYSE
TXT,Textron Inc.,49.4,,12002297704.8,Capital Goods,Aerospace,NYSE
AES,The AES Corporation,15.55,,10298725798.45,Basic Industries,Electric Utilities: Central,NYSE
BX,The Blackstone Group L.P.,32.91,2007.0,39561289076.01,Finance,Investment Managers,NYSE
SCHW,The Charles Schwab Corporation,47.98,,64794725391.98,Finance,Investment Bankers/Brokers/Service,NYSE
COO,"The Cooper Companies, Inc. ",269.63,,13274440607.43,Health Care,Ophthalmic Goods,NYSE
THG,"The Hanover Insurance Group, Inc.",112.33,,4554046465.08,Finance,Property-Casualty Insurers,NYSE
MSG,The Madison Square Garden Company,274.59,2015.0,6521941409.58,Consumer Services,Services-Misc. Amusement & Recreation,NYSE
TRV,"The Travelers Companies, Inc.",124.01,,32848116524.04,Finance,Property-Casualty Insurers,NYSE
TMO,Thermo Fisher Scientific Inc,240.66,,96884032092.12,Capital Goods,Industrial Machinery/Components,NYSE
TPRE,Third Point Reinsurance Ltd.,10.21,2013.0,961472892.25,Finance,Property-Casualty Insurers,NYSE
TRI,Thomson Reuters Corp,50.89,,25697247277.24,Consumer Services,Publishing,NYSE
THO,"Thor Industries, Inc.",66.61,,3517473004.41,Consumer Non-Durables,Homebuilding,NYSE
TIER,"TIER REIT, Inc.",21.41,,1153600003.24,Consumer Services,Real Estate Investment Trusts,NYSE
TIF,Tiffany & Co.,89.82,1987.0,10948802911.2,Consumer Services,Consumer Specialties,NYSE
TSU,TIM Participacoes S.A.,16.44,,7960354777.8,Public Utilities,Telecommunications Equipment,NYSE
TKR,Timken Company (The),44.08,,3388026444.32,Capital Goods,Metal Fabrications,NYSE
TJX,"TJX Companies, Inc. (The)",49.16,,121673832992.48,Consumer Services,Clothing/Shoe/Accessory Stores,NYSE
TOL,"Toll Brothers, Inc.",34.95,,5085225000.0,Capital Goods,Homebuilding,NYSE
TR,"Tootsie Roll Industries, Inc.",33.95,,1320805059.0,Consumer Non-Durables,Specialty Foods,NYSE
BLD,TopBuild Corp.,48.49,2015.0,1677026165.1,Basic Industries,Engineering & Construction,NYSE
TMK,Torchmark Corporation,81.98,,9144082237.94,Finance,Life Insurance,NYSE
TTC,Toro Company (The),60.23,,6374373086.65,Capital Goods,Tools/Hardware,NYSE
TD,Toronto Dominion Bank (The),54.51,,100049286683.52,Finance,Commercial Banks,NYSE
TYG,Tortoise Energy Infrastructure Corporation,24.66,2004.0,1340737863.12,,,NYSE
TOT,Total S.A.,54.56,,142185114376.8,Energy,Oil & Gas Production,NYSE
TSS,"Total System Services, Inc.",87.94,,16043902607.98,Miscellaneous,Business Services,NYSE
TM,Toyota Motor Corp Ltd Ord,125.35,,181391504824.9,Capital Goods,Auto Manufacturing,NYSE
TRTX,"TPG RE Finance Trust, Inc.",19.24,2017.0,1292683209.48,Consumer Services,Real Estate Investment Trusts,NYSE
TSLX,"TPG Specialty Lending, Inc.",19.41,2014.0,1269080613.84,,,NYSE
TAC,TransAlta Corporation,4.88,,1392843582.96,Public Utilities,Electric Utilities: Central,NYSE
TRP,TransCanada Corporation,41.65,,38235577357.25,Public Utilities,Natural Gas Distribution,NYSE
TDG,Transdigm Group Incorporated,355.89,2006.0,18772640532.15,Capital Goods,Military/Government/Technical,NYSE
RIG,Transocean Ltd.,8.84,,5388670474.72,Energy,Oil & Gas Production,NYSE
TGS,Transportadora De Gas Sa Ord B,16.41,,2573021933.34,Public Utilities,Natural Gas Distribution,NYSE
TRU,TransUnion,60.58,2015.0,11225474000.0,Finance,Finance: Consumer Services,NYSE
TVPT,Travelport Worldwide Limited,15.72,2014.0,1987576686.72,Consumer Services,Transportation Services,NYSE
THS,"Treehouse Foods, Inc.",58.63,,3283119646.95,Consumer Non-Durables,Packaged Foods,NYSE
TREX,"Trex Company, Inc.",70.07,,4116909596.8,Basic Industries,Forest Products,NYSE
TY,Tri Continental Corporation,25.28,,1367220591.04,,,NYSE
TPH,"TRI Pointe Group, Inc.",12.54,2013.0,1783217005.02,Capital Goods,Homebuilding,NYSE
TRCO,Tribune Media Company,45.85,2014.0,4021385390.4,Consumer Services,Broadcasting,NYSE
TNET,"TriNet Group, Inc.",45.41,2014.0,3198881112.2,Miscellaneous,Business Services,NYSE
TRN,"Trinity Industries, Inc.",22.52,,3294644787.28,Capital Goods,Railroads,NYSE
TSE,Trinseo S.A.,51.31,2014.0,2171475989.27,Basic Industries,Major Chemicals,NYSE
TRTN,Triton International Limited,36.35,2016.0,2903444072.75,Technology,Diversified Commercial Services,NYSE
TROX,Tronox Limited,9.0,,1106404605.0,Basic Industries,Major Chemicals,NYSE
TBI,"TrueBlue, Inc.",24.03,,972860821.83,Technology,Professional Services,NYSE
TUP,Tupperware Brands Corporation,38.03,,1847531436.85,Consumer Non-Durables,Plastic Products,NYSE
TKC,Turkcell Iletisim Hizmetleri AS,6.59,,5799200000.0,Public Utilities,Telecommunications Equipment,NYSE
TRQ,Turquoise Hill Resources Ltd.,1.62,,3259949439.78,Basic Industries,Precious Metals,NYSE
TPC,Tutor Perini Corporation,18.33,,916976506.68,Basic Industries,General Bldg Contractors - Nonresidential Bldgs,NYSE
TWLO,Twilio Inc.,105.32,2016.0,10533723351.16,Technology,Computer Software: Prepackaged Software,NYSE
TWTR,"Twitter, Inc.",33.27,2013.0,25326796449.63,Technology,"Computer Software: Programming, Data Processing",NYSE
TWO,Two Harbors Investments Corp,14.13,,3505385349.54,Consumer Services,Real Estate Investment Trusts,NYSE
TYL,"Tyler Technologies, Inc.",189.45,,7355066038.65,Technology,Computer Software: Prepackaged Software,NYSE
TSN,"Tyson Foods, Inc.",60.96,,22289418057.6,Consumer Non-Durables,Meat/Poultry/Fish,NYSE
USB,U.S. Bancorp,50.22,,81160185940.2,Finance,Major Banks,NYSE
USPH,"U.S. Physical Therapy, Inc.",108.92,1992.0,1381624277.04,Health Care,Medical/Nursing Services,NYSE
SLCA,"U.S. Silica Holdings, Inc.",13.91,2012.0,1078181737.88,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),NYSE
UBS,UBS AG,13.61,2014.0,50722928939.7,Finance,Major Banks,NYSE
UDR,"UDR, Inc.",41.68,,11484669835.36,Consumer Services,Real Estate Investment Trusts,NYSE
UGI,UGI Corporation,55.23,,9601546337.25,Public Utilities,Natural Gas Distribution,NYSE
UGP,Ultrapar Participacoes S.A.,14.86,,8069202112.42,Public Utilities,Oil/Gas Transmission,NYSE
UA,"Under Armour, Inc.",18.55,2016.0,8317196664.35,Consumer Non-Durables,Apparel,NYSE
UAA,"Under Armour, Inc.",20.49,,9187027474.53,Consumer Non-Durables,Apparel,NYSE
UNF,Unifirst Corporation,139.85,,2677547542.05,Consumer Services,Other Consumer Services,NYSE
UN,Unilever NV,53.3,,142547361781.5,Basic Industries,Package Goods/Cosmetics,NYSE
UL,Unilever PLC,52.33,,140843454059.26,Basic Industries,Package Goods/Cosmetics,NYSE
UNP,Union Pacific Corporation,158.34,,116663347284.12,Transportation,Railroads,NYSE
UNT,Unit Corporation,18.15,,981152990.4,Energy,Oil & Gas Production,NYSE
UMC,United Microelectronics Corporation,1.85,,4411997924.55,Technology,Semiconductors,NYSE
UPS,"United Parcel Service, Inc.",101.6,1999.0,87297378668.8,Transportation,Trucking Freight/Courier Services,NYSE
URI,"United Rentals, Inc.",123.32,1997.0,10001575345.04,Technology,Diversified Commercial Services,NYSE
USM,United States Cellular Corporation,57.54,1988.0,4939920742.68,Public Utilities,Telecommunications Equipment,NYSE
X,United States Steel Corporation,21.5,,3811275717.0,Basic Industries,Steel/Iron Ore,NYSE
UTX,United Technologies Corporation,113.9,,98339460493.9,Capital Goods,Aerospace,NYSE
UNH,UnitedHealth Group Incorporated,265.5,,255420080100.0,Health Care,Medical Specialities,NYSE
UNVR,Univar Inc.,20.44,2015.0,2895266151.68,Consumer Durables,Specialty Chemicals,NYSE
UVV,Universal Corporation,56.87,,1419975599.13,Consumer Services,Farming/Seeds/Milling,NYSE
UHT,Universal Health Realty Income Trust,66.24,,910530005.76,Consumer Services,Real Estate Investment Trusts,NYSE
UHS,"Universal Health Services, Inc.",131.97,,12208857600.87,Health Care,Hospital/Nursing Management,NYSE
UVE,UNIVERSAL INSURANCE HOLDINGS INC,38.0,,1327677136.0,Finance,Property-Casualty Insurers,NYSE
UNM,Unum Group,34.45,,7535885583.85,Finance,Accident &Health Insurance,NYSE
UE,Urban Edge Properties,19.62,2015.0,2242676009.34,Finance,Real Estate,NYSE
USFD,US Foods Holding Corp.,33.68,2016.0,7318904037.36,Consumer Non-Durables,Food Distributors,NYSE
USAC,"USA Compression Partners, LP",15.23,2013.0,1467633482.43,Public Utilities,Natural Gas Distribution,NYSE
USNA,"USANA Health Sciences, Inc.",118.97,,2852494317.45,Consumer Durables,Specialty Chemicals,NYSE
USG,USG Corporation,43.11,,6024873400.2,Capital Goods,Building Materials,NYSE
BIF,"USLIFE Income Fund, Inc.",10.67,,1130173175.45,,,NYSE
VFC,V.F. Corporation,82.34,,32673038564.3,Consumer Non-Durables,Apparel,NYSE
MTN,"Vail Resorts, Inc.",186.73,1997.0,7534391737.79,Consumer Services,Services-Misc. Amusement & Recreation,NYSE
VALE,VALE S.A.,14.61,,75411303278.61,Basic Industries,Precious Metals,NYSE
VLO,Valero Energy Corporation,82.59,,35043617706.78,Energy,Integrated oil Companies,NYSE
VHI,"Valhi, Inc.",3.45,,1170189799.05,Basic Industries,Major Chemicals,NYSE
VMI,"Valmont Industries, Inc.",124.49,,2749794875.2,Capital Goods,Metal Fabrications,NYSE
VVV,Valvoline Inc.,21.9,2016.0,4120806645.3,Basic Industries,Major Chemicals,NYSE
VAR,"Varian Medical Systems, Inc.",127.84,,11654568756.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NYSE
VGR,Vector Group Ltd.,10.78,,1519059840.76,Consumer Non-Durables,Farming/Seeds/Milling,NYSE
VVC,Vectren Corporation,72.13,,5992610530.35,Public Utilities,Natural Gas Distribution,NYSE
VEDL,Vedanta  Limited,11.3,2013.0,10501951252.1,Capital Goods,Metal Fabrications,NYSE
VEEV,Veeva Systems Inc.,106.03,2013.0,15406319105.3,Technology,Computer Software: Prepackaged Software,NYSE
VTR,"Ventas, Inc.",61.04,,21758792131.44,Consumer Services,Real Estate Investment Trusts,NYSE
VNE,"Veoneer, Inc.",32.79,2018.0,2858203798.65,Capital Goods,Auto Parts:O.E.M.,NYSE
VER,VEREIT Inc.,7.77,,7517518317.75,Consumer Services,Real Estate Investment Trusts,NYSE
VZ,Verizon Communications Inc.,57.09,,235896742116.09,Public Utilities,Telecommunications Equipment,NYSE
VET,Vermilion Energy Inc.,24.61,,3755767267.69,Energy,Oil & Gas Production,NYSE
VRS,Verso Corporation,25.2,2016.0,870745075.2,Basic Industries,Paper,NYSE
VSM,"Versum Materials, Inc.",30.29,2016.0,3304989273.56,Basic Industries,Major Chemicals,NYSE
VVI,Viad Corp,52.81,,1074183389.3,Miscellaneous,Business Services,NYSE
VICI,VICI Properties Inc.,21.11,2018.0,8543839555.01,Consumer Services,Real Estate Investment Trusts,NYSE
VIPS,Vipshop Holdings Limited,6.87,2012.0,4554558832.8,Consumer Services,Catalog/Specialty Distribution,NYSE
V,Visa Inc.,138.5,,314641426679.0,Miscellaneous,Business Services,NYSE
VSH,"Vishay Intertechnology, Inc.",18.94,,2731434789.48,Capital Goods,Electrical Products,NYSE
VST,Vistra Energy Corp.,24.2,,11689721428.0,Public Utilities,Electric Utilities: Central,NYSE
VMW,"Vmware, Inc.",147.66,2007.0,60524516872.8,Technology,Computer Software: Prepackaged Software,NYSE
VCRA,"Vocera Communications, Inc.",38.29,2012.0,1169727949.04,Consumer Durables,Telecommunications Equipment,NYSE
VG,Vonage Holdings Corp.,9.43,2006.0,2259244228.16,Public Utilities,Telecommunications Equipment,NYSE
VNO,Vornado Realty Trust,66.39,,12633074195.61,Consumer Services,Real Estate Investment Trusts,NYSE
VOYA,"Voya Financial, Inc.",45.35,2013.0,7052658173.45,Finance,Life Insurance,NYSE
VMC,Vulcan Materials Company,103.61,,13681474215.76,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),NYSE
WPC,W.P. Carey Inc.,69.85,,11250284147.85,Consumer Services,Real Estate Investment Trusts,NYSE
WRB,W.R. Berkley Corporation,75.68,,9242362710.24,Finance,Property-Casualty Insurers,NYSE
GRA,W.R. Grace & Co.,69.06,,4626300394.8,Basic Industries,Major Chemicals,NYSE
GWW,"W.W. Grainger, Inc.",305.39,,17199706195.57,Consumer Services,Office Equipment/Supplies/Services,NYSE
WBC,Wabco Holdings Inc.,114.36,,5966073371.52,Capital Goods,Auto Manufacturing,NYSE
WDR,"Waddell & Reed Financial, Inc.",17.85,1998.0,1397988937.8,Finance,Investment Bankers/Brokers/Service,NYSE
WAGE,"WageWorks, Inc.",29.25,2012.0,1159368678.0,Miscellaneous,Business Services,NYSE
WD,"Walker & Dunlop, Inc.",48.64,2010.0,1519448908.8,Finance,Finance: Consumer Services,NYSE
WMT,Walmart Inc.,97.73,,283931065566.07,Consumer Services,Department/Specialty Retail Stores,NYSE
DIS,Walt Disney Company (The),111.04,,165524972841.6,Consumer Services,Television Services,NYSE
HCC,"Warrior Met Coal, Inc.",26.03,2017.0,1373250133.2,Energy,Coal Mining,NYSE
WPG,Washington Prime Group Inc.,5.41,2014.0,1006662834.01,Consumer Services,Real Estate Investment Trusts,NYSE
WRE,Washington Real Estate Investment Trust,24.21,,1933071708.42,,,NYSE
WCN,"Waste Connections, Inc.",80.43,,21193968386.64,Public Utilities,Environmental Services,NYSE
WM,"Waste Management, Inc.",94.47,,40277003640.69,Public Utilities,Environmental Services,NYSE
WAT,Waters Corporation,206.94,1995.0,15674819296.8,Capital Goods,Biotechnology: Laboratory Analytical Instruments,NYSE
WSO,"Watsco, Inc.",145.83,,5458036283.7,Consumer Durables,Industrial Machinery/Components,NYSE
WTS,"Watts Water Technologies, Inc.",73.6,1986.0,2509333782.4,Capital Goods,Metal Fabrications,NYSE
W,Wayfair Inc.,102.14,2014.0,9227665274.84,Consumer Services,Catalog/Specialty Distribution,NYSE
WBS,Webster Financial Corporation,54.73,,5048110595.71,Finance,Major Banks,NYSE
WEC,"WEC Energy Group, Inc.",70.86,,22358175973.86,Public Utilities,Power Generation,NYSE
WRI,Weingarten Realty Investors,27.22,,3493000130.52,Consumer Services,Real Estate Investment Trusts,NYSE
WMK,"Weis Markets, Inc.",49.07,,1319906598.01,Consumer Services,Food Chains,NYSE
WBT,"Welbilt, Inc.",13.28,2016.0,1862105650.72,Technology,Industrial Machinery/Components,NYSE
WCG,"WellCare Health Plans, Inc.",264.36,2004.0,13215849960.12,Health Care,Medical Specialities,NYSE
WFC,Wells Fargo & Company,50.01,,235409280841.68,Finance,Major Banks,NYSE
WELL,Welltower Inc.,73.04,,27437068071.6,Consumer Services,Real Estate Investment Trusts,NYSE
WCC,"WESCO International, Inc.",53.6,1999.0,2502638028.8,Consumer Non-Durables,Telecommunications Equipment,NYSE
WST,"West Pharmaceutical Services, Inc.",105.25,,7796885372.75,Basic Industries,Specialty Chemicals,NYSE
WAL,Western Alliance Bancorporation,45.32,2005.0,4797521178.56,Finance,Major Banks,NYSE
WGP,"Western Gas Equity Partners, LP",31.3,2012.0,6852753046.1,Public Utilities,Natural Gas Distribution,NYSE
WES,"Western Gas Partners, LP",47.74,2008.0,7956096046.36,Public Utilities,Natural Gas Distribution,NYSE
WU,Western Union Company (The),18.26,,8085657901.64,Miscellaneous,Business Services,NYSE
WAB,Westinghouse Air Brake Technologies Corporation,75.65,,7308920664.9,Capital Goods,Railroads,NYSE
WLK,Westlake Chemical Corporation,77.83,2004.0,10052942381.53,Basic Industries,Major Chemicals,NYSE
WBK,Westpac Banking Corporation,18.94,,64941912468.64,Finance,Commercial Banks,NYSE
